year,month,day,MinTemp,MaxTemp,Rainfall
2013,7,29,13.1,21.8,1
2013,7,28,11.4,22.1,0
2013,7,27,11.1,22.3,0
2013,7,26,14.2,22.3,0
2013,7,25,12.1,21.6,0
2013,7,24,7.9,21.3,0
2013,7,23,11.8,20,3
2013,7,22,11.8,18,0.2
2013,7,21,13,22.2,0.2
2013,7,20,16.3,23.4,2.8
2013,7,19,13.2,23.5,1.6
2013,7,18,12.4,22.2,0.4
2013,7,17,13.5,22.1,0.2
2013,7,16,13.1,22.2,0
2013,7,15,12.9,20.3,0.2
2013,7,14,11.6,19.6,1.6
2013,7,13,10.1,21.8,0
2013,7,12,12.4,20.7,0.2
2013,7,11,12.9,21.4,0.6
2013,7,10,12.6,17.4,1.6
2013,7,9,10.7,20.6,0
2013,7,8,12.1,22.8,0
2013,7,7,11.4,22.8,0
2013,7,6,12.5,25.4,0
2013,7,5,13.4,23.8,0
2013,7,4,16.5,23.9,0.4
2013,7,3,15.7,23.6,0
2013,7,2,14.1,23.3,15.4
2013,7,1,13.1,17.9,8.8
2013,6,30,13.9,15.9,2.4
2013,6,29,14.5,20.7,1.8
2013,6,28,14.7,22.1,1.8
2013,6,27,11.1,19.6,0
2013,6,26,7.3,20.1,0
2013,6,25,5.7,19.4,0
2013,6,24,10.5,21,0
2013,6,23,8.6,22.1,0
2013,6,22,9.8,20.7,6
2013,6,21,12.3,13.6,2.6
2013,6,20,12.3,19.3,0
2013,6,19,8.6,20.1,0
2013,6,18,6.7,20.2,0
2013,6,17,8.9,20.3,0
2013,6,16,10.8,21.7,0
2013,6,15,11.4,20.1,0
2013,6,14,14.8,20.9,0
2013,6,13,15.9,22.8,2.4
2013,6,12,16.3,22,0.2
2013,6,11,15.8,23.1,29.2
2013,6,10,15.1,18.7,3
2013,6,9,15.8,22.1,6
2013,6,8,13.4,23,0
2013,6,7,14.8,24.5,0
2013,6,6,14.5,22.4,0
2013,6,5,11.7,20.9,0
2013,6,4,9.9,23.6,0
2013,6,3,12.9,22.7,1.4
2013,6,2,15.1,24.7,0
2013,6,1,13.4,22.2,2.6
2013,5,31,14.3,23.1,17.4
2013,5,30,14.1,21.4,0.8
2013,5,29,13.7,23.2,4.4
2013,5,28,14.9,22.2,1.6
2013,5,27,11.7,24.5,0
2013,5,26,12,23.8,0
2013,5,25,14.2,24.4,1
2013,5,24,10.4,20.8,0
2013,5,23,11.6,22.1,5
2013,5,22,11.2,18,0
2013,5,21,9.2,21.8,0
2013,5,20,8.3,22.3,0
2013,5,19,8.6,21.6,0
2013,5,18,8.6,22.8,0
2013,5,17,9.9,23.4,0
2013,5,16,15.4,18.6,0
2013,5,15,15.4,23.2,1.2
2013,5,14,17.6,23.9,1.8
2013,5,13,16.4,23.3,4.2
2013,5,12,14.8,23.8,4.6
2013,5,11,13.9,22.6,0.8
2013,5,10,15.8,23.5,1.2
2013,5,9,14.3,24.4,0
2013,5,8,15,24,0
2013,5,7,14.9,23.9,0
2013,5,6,14.8,23.9,0
2013,5,5,14.8,24,0
2013,5,4,12.9,28.6,0
2013,5,3,16.8,24.8,0
2013,5,2,15.9,27.3,0
2013,5,1,15.9,27.3,0
2013,4,30,16.6,27,0
2013,4,29,15.8,27.2,0
2013,4,28,14.1,27.6,0
2013,4,27,16,26.1,0
2013,4,26,15.4,26.8,0
2013,4,25,16,28.6,0
2013,4,24,17.1,26.6,0
2013,4,23,16.4,30.2,0
2013,4,22,15,27.4,0
2013,4,21,12,26.2,0
2013,4,20,14,25.5,0
2013,4,19,13.8,28.2,0
2013,4,18,18.4,29.9,7
2013,4,17,16.3,26.9,6
2013,4,16,17.3,29.2,0
2013,4,15,17.6,27.5,0
2013,4,14,17.1,28.3,17.4
2013,4,13,18.4,22.5,36.6
2013,4,12,18.2,23.7,0.2
2013,4,11,17.1,25.8,0.4
2013,4,10,17.3,23.9,0.4
2013,4,9,16.7,25.9,0.4
2013,4,8,16.9,25,1.4
2013,4,7,17.7,24.9,0.2
2013,4,6,16.9,24.6,2
2013,4,5,17.8,26.1,6
2013,4,4,17.6,26.8,2.4
2013,4,3,19,28,0
2013,4,2,18.2,28.4,0
2013,4,1,18.3,26.4,24.2
2013,3,31,18,28.3,0
2013,3,30,21.1,26.7,0
2013,3,29,18.7,30.2,0.2
2013,3,28,19.4,28.2,0.6
2013,3,27,20.7,28.2,0.4
2013,3,26,19.7,29.1,0
2013,3,25,19.5,30.8,21.2
2013,3,24,23.6,31.1,0
2013,3,23,21.4,31.2,0
2013,3,22,20.8,28.1,0.4
2013,3,21,19.2,26.9,5
2013,3,20,20.3,27.2,0
2013,3,19,17.5,26.8,0
2013,3,18,20.3,27.1,0
2013,3,17,20.3,32.4,0
2013,3,16,20.1,31.2,0
2013,3,15,18.3,30.8,0
2013,3,14,17.9,29.9,0
2013,3,13,19.3,28.5,1.4
2013,3,12,18.9,27.6,0.2
2013,3,11,19.7,28,0.8
2013,3,10,19.2,28.3,3.2
2013,3,9,19.8,26.7,5
2013,3,8,19.4,28.1,1.8
2013,3,7,19.1,,7.2
2013,3,6,20,27.3,2.2
2013,3,5,20.7,27.5,4.6
2013,3,4,20.5,28.1,11.8
2013,3,3,20.3,26.3,91.6
2013,3,2,20.6,23.9,14.8
2013,3,1,22.6,26.7,0
2013,2,28,21.6,28.5,8.4
2013,2,27,21.2,28.6,15.6
2013,2,26,21.2,27.3,93.4
2013,2,25,22.8,25.6,45.2
2013,2,24,23.8,29.7,0.2
2013,2,23,21.3,33.1,0.4
2013,2,22,21.5,29.5,2.2
2013,2,21,22,28.1,0.2
2013,2,20,20.7,29.4,3.4
2013,2,19,20.8,26.7,45
2013,2,18,20.4,24.1,2.8
2013,2,17,20,26.9,1
2013,2,16,19.1,27.4,13
2013,2,15,20.8,27.9,0
2013,2,14,20.2,29.4,1.6
2013,2,13,19.6,26.6,1.2
2013,2,12,20.4,29,0
2013,2,11,21.8,29.4,0
2013,2,10,19.7,30.2,0
2013,2,9,20.4,29.2,0.6
2013,2,8,19.4,28.1,7.8
2013,2,7,19.1,27.3,0
2013,2,6,19.1,29.2,5.4
2013,2,5,19.5,27.9,0
2013,2,4,19,29,0
2013,2,3,19.4,29.2,0
2013,2,2,20.6,31,2.2
2013,2,1,22.1,30.2,1
2013,1,31,,28.3,10.6
2013,1,30,,,0
2013,1,29,22.4,34.1,2.2
2013,1,28,23.1,28.8,145
2013,1,27,23.2,25.3,54.6
2013,1,26,23.1,26.1,39.2
2013,1,25,22.6,27.4,21.6
2013,1,24,23,26.7,0
2013,1,23,21.1,31.3,0.4
2013,1,22,21.3,29.5,3.4
2013,1,21,22.1,29.7,1.2
2013,1,20,23.5,32.2,1.2
2013,1,19,23.1,35.4,0
2013,1,18,21.4,32.6,0
2013,1,17,19.9,30,0
2013,1,16,19.9,29.9,0
2013,1,15,21.9,29.4,0
2013,1,14,24.2,32.1,0
2013,1,13,24.6,33.9,0
2013,1,12,26.1,34.2,0
2013,1,11,25.8,33.4,0
2013,1,10,23.5,31.7,0
2013,1,9,21.6,33.3,0
2013,1,8,20.4,30.3,0
2013,1,7,19.8,30.5,0.2
2013,1,6,21.1,29.2,2
2013,1,5,21.7,28.5,0
2013,1,4,21.6,29.8,0
2013,1,3,23.5,30.7,0
2013,1,2,21.4,34.8,0
2013,1,1,20.1,30.1,0
2012,12,31,19.5,29.3,0
2012,12,30,21.2,30.4,0
2012,12,29,20.4,31.6,2
2012,12,28,21.6,31.1,0
2012,12,27,20.1,30.2,0.2
2012,12,26,20.5,28.4,22
2012,12,25,19,31.8,0.2
2012,12,24,20.6,28.1,18
2012,12,23,22.6,31,0
2012,12,22,23.2,29.7,0.8
2012,12,21,24.5,31.8,0
2012,12,20,23.6,32.6,0
2012,12,19,24.8,31.2,1
2012,12,18,25.1,33.4,0
2012,12,17,22,33,0
2012,12,16,22.1,31.7,0
2012,12,15,17.3,29.3,0
2012,12,14,17.4,28.8,0
2012,12,13,18,28.4,0
2012,12,12,17.8,28.3,0
2012,12,11,18.2,28.2,5.4
2012,12,10,22,26.4,0.6
2012,12,9,22.3,29.2,0
2012,12,8,22.3,29.6,0.6
2012,12,7,20.7,28.1,0
2012,12,6,19.6,29.4,0
2012,12,5,19.1,34.3,0
2012,12,4,21.8,37.9,
2012,12,3,21.5,30.9,0
2012,12,2,21.6,29.8,0
2012,12,1,21.2,30.2,0
2012,11,30,20,30.6,0
2012,11,29,20.5,29.9,5
2012,11,28,20.7,30.3,0
2012,11,27,19,29.4,0
2012,11,26,21.2,28.8,0
2012,11,25,19.8,28.1,0
2012,11,24,19.1,27.7,0
2012,11,23,22.4,28.1,0
2012,11,22,18.1,28.9,0
2012,11,21,17.7,28.1,0
2012,11,20,18.2,28.1,0
2012,11,19,17.6,34.4,16.6
2012,11,18,17.5,26.1,64
2012,11,17,22.4,27.2,0
2012,11,16,17.9,31.1,0
2012,11,15,17.8,28.5,0
2012,11,14,14.8,27.9,0
2012,11,13,14.1,26.8,0
2012,11,12,15.3,25.8,0
2012,11,11,16.9,25.8,22
2012,11,10,20.4,22.4,8
2012,11,9,21.5,29.3,0
2012,11,8,19.8,28,0
2012,11,7,15.7,28,0
2012,11,6,15.5,27,0
2012,11,5,15.6,27.1,0.2
2012,11,4,17.6,26.3,0.6
2012,11,3,19.4,26.5,0
2012,11,2,18.6,29.4,0
2012,11,1,15.8,29.6,0.4
2012,10,31,16.8,29.2,0
2012,10,30,14.8,25.7,0
2012,10,29,16,25.6,0
2012,10,28,18.1,23.4,8.2
2012,10,27,18.9,29.6,0
2012,10,26,13.7,31.3,0
2012,10,25,13.7,26.5,0
2012,10,24,14.8,25.7,0
2012,10,23,15.3,24.8,0
2012,10,22,20.6,33.2,0
2012,10,21,16.3,31.6,0
2012,10,20,16.7,30.2,0
2012,10,19,19.4,27.2,0.4
2012,10,18,16.5,28.6,0
2012,10,17,13.9,28.7,0
2012,10,16,13.9,26.2,0
2012,10,15,14,25,0
2012,10,14,11.3,27.9,0
2012,10,13,8.8,25.4,0
2012,10,12,12.7,20,11.6
2012,10,11,20.9,24.2,0.6
2012,10,10,17.2,28.3,0
2012,10,9,16.6,31.2,0
2012,10,8,18.1,24.8,0
2012,10,7,15.2,31.6,0
2012,10,6,14.3,30.9,0
2012,10,5,12.9,29,0
2012,10,4,12.6,27.9,0
2012,10,3,14.2,25.1,0
2012,10,2,14.7,24.5,0
2012,10,1,15.2,21.9,0.6
2012,9,30,17.8,23.8,3.2
2012,9,29,14.9,29.3,0
2012,9,28,13.8,25.5,0
2012,9,27,14.2,26.1,0
2012,9,26,15.3,24.7,0
2012,9,25,15.9,25.6,0.6
2012,9,24,18.2,30.6,0
2012,9,23,16.4,30.8,0
2012,9,22,13.8,29.9,0.2
2012,9,21,15.1,26.2,0
2012,9,20,14.8,28.4,0.2
2012,9,19,13.2,27.6,1.2
2012,9,18,15,21.1,0.2
2012,9,17,13.3,23.6,0
2012,9,16,11.1,23.5,0
2012,9,15,10.9,23.4,0
2012,9,14,13,23.2,0
2012,9,13,14,25.3,0
2012,9,12,13.1,25.6,0
2012,9,11,12.4,25,0
2012,9,10,16,23.3,0
2012,9,9,12.3,24.5,0
2012,9,8,12.1,27.1,0
2012,9,7,15.6,27.4,0
2012,9,6,14.6,27.3,0
2012,9,5,11.1,23.7,0
2012,9,4,10.2,24.6,0
2012,9,3,8.6,24.6,0
2012,9,2,7.3,22.4,0
2012,9,1,9.3,22.2,0
2012,8,31,15.8,22.2,0.2
2012,8,30,11.3,25.6,0
2012,8,29,10.4,22.9,0
2012,8,28,10.6,22.4,0
2012,8,27,13.2,22.6,0
2012,8,26,9.5,25.8,0
2012,8,25,11.7,25.6,0
2012,8,24,17.9,27.6,0
2012,8,23,12.8,26.1,0
2012,8,22,11.4,24.1,0
2012,8,21,10.5,22.3,0
2012,8,20,11.4,22.6,0
2012,8,19,7.3,20.4,0
2012,8,18,12.5,21.6,0
2012,8,17,10.4,26.6,0
2012,8,16,8.5,25.1,0
2012,8,15,7.8,24.8,0
2012,8,14,8.1,23.3,0
2012,8,13,10,21.7,0
2012,8,12,9,22.1,0
2012,8,11,9.7,21.9,0
2012,8,10,10.5,19.3,0
2012,8,9,7.3,25.5,0
2012,8,8,6.7,23.7,0
2012,8,7,7.9,23.2,0
2012,8,6,7.1,25.1,0
2012,8,5,5.9,23.6,0
2012,8,4,5.4,22.5,0
2012,8,3,4.1,21.6,0
2012,8,2,4.6,20.7,0
2012,8,1,7.8,21.1,0
2012,7,31,8.5,21.4,0
2012,7,30,7.9,21.6,0
2012,7,29,6.6,20.4,0
2012,7,28,7.7,19.8,0
2012,7,27,10.3,22.6,0
2012,7,26,12.8,22,0
2012,7,25,10.5,21.3,0
2012,7,24,11.2,22.1,0
2012,7,23,10.9,21.5,0
2012,7,22,12.4,21.2,0
2012,7,21,12.7,22,0
2012,7,20,9.8,21.9,0.2
2012,7,19,13.9,22.2,7.4
2012,7,18,13.2,20.8,0.6
2012,7,17,12,21.4,2
2012,7,16,8.5,21.3,0.2
2012,7,15,15.7,21.1,0.4
2012,7,14,17.8,24.5,12
2012,7,13,18.7,22.9,19.2
2012,7,12,15.8,22.4,0.6
2012,7,11,14.8,21.5,4.4
2012,7,10,12.3,18.7,4.2
2012,7,9,11.4,21,0
2012,7,8,10.7,21.3,0
2012,7,7,10.7,21.4,0
2012,7,6,9.9,20.4,0
2012,7,5,7.1,22,0
2012,7,4,6.8,19.3,0
2012,7,3,6,19.5,0
2012,7,2,6.5,19.6,0
2012,7,1,9.8,23.4,0
2012,6,30,11.6,23,0
2012,6,29,14.7,23.3,13.2
2012,6,28,12.6,19,21.4
2012,6,27,11.9,15.1,27.2
2012,6,26,13.3,16.1,0
2012,6,25,13.4,17.4,0.2
2012,6,24,11.8,19.6,0
2012,6,23,12.9,19.1,0
2012,6,22,10.5,24.8,0
2012,6,21,8.2,22.9,0
2012,6,20,8.5,22.6,0
2012,6,19,8.4,21.8,0
2012,6,18,9.2,21.2,0
2012,6,17,13.2,23.4,0
2012,6,16,10.1,23.8,0
2012,6,15,10.2,23.5,0
2012,6,14,12.7,23.3,0.2
2012,6,13,13.5,22.7,0.4
2012,6,12,14,21.9,1.6
2012,6,11,13.2,19,5.2
2012,6,10,12.8,17.9,7
2012,6,9,12.7,20.3,0
2012,6,8,11,20.7,0
2012,6,7,12.1,21.1,0
2012,6,6,10.7,22,0
2012,6,5,12.1,17.9,0
2012,6,4,13.8,22.4,0.2
2012,6,3,16.4,22.9,26.4
2012,6,2,15.2,22.4,13
2012,6,1,13.7,22,6
2012,5,31,14.7,21,13.2
2012,5,30,13.2,22.9,0
2012,5,29,13.3,22.5,0
2012,5,28,10.2,22.7,0
2012,5,27,8.4,22.6,0.2
2012,5,26,11.3,19.7,10.6
2012,5,25,17.7,19.8,0.4
2012,5,24,14.1,23.8,0
2012,5,23,13,23.7,0
2012,5,22,13.7,24.8,0
2012,5,21,11.7,22.9,0
2012,5,20,11.3,24,0
2012,5,19,10.8,24.4,0
2012,5,18,11.9,24.1,0
2012,5,17,10.9,24.9,0
2012,5,16,10.2,24.3,0
2012,5,15,8.1,23.4,0
2012,5,14,10,21.4,0
2012,5,13,12.8,25.8,0
2012,5,12,13.4,27.2,0
2012,5,11,13.4,25.8,0
2012,5,10,13.1,26.7,0
2012,5,9,12.8,26.1,0
2012,5,8,11.8,26.3,0
2012,5,7,11.2,25.4,0
2012,5,6,10.6,24.7,0
2012,5,5,14.8,25.2,0
2012,5,4,16.8,24.8,7.8
2012,5,3,16.1,25,0
2012,5,2,17.1,24.3,4.2
2012,5,1,15.1,23.7,0
2012,4,30,16.9,24.6,0
2012,4,29,17.1,23.8,76.4
2012,4,28,16.1,21.2,38.4
2012,4,27,13.9,20.4,0.2
2012,4,26,11.6,24.4,0
2012,4,25,19.3,22.8,0.2
2012,4,24,20.4,25.8,0
2012,4,23,18.2,27.6,0
2012,4,22,18.2,28.6,0.2
2012,4,21,18.1,29.9,0
2012,4,20,18.6,27.2,0.2
2012,4,19,18,27.9,0.2
2012,4,18,17.7,26.6,0
2012,4,17,18.4,25.4,7.2
2012,4,16,18.6,25.3,7.6
2012,4,15,18.3,23.9,12.4
2012,4,14,17.2,25.2,2.4
2012,4,13,16.1,25.8,3.4
2012,4,12,14.9,24.9,0
2012,4,11,15.1,24.4,0
2012,4,10,18.5,28.4,0
2012,4,9,17,30.5,0
2012,4,8,17.5,27.3,0
2012,4,7,16.1,29.3,0
2012,4,6,17.7,27.4,0
2012,4,5,17.9,28.4,0
2012,4,4,17.7,28.8,0
2012,4,3,18.3,30.5,0
2012,4,2,18,30.3,0
2012,4,1,17.6,28.7,0.2
2012,3,31,17.5,28.5,2
2012,3,30,18.1,28.2,0.2
2012,3,29,18,27.6,0
2012,3,28,18,27.2,0
2012,3,27,16.8,26.9,0
2012,3,26,17,26.5,0
2012,3,25,19,26.8,0
2012,3,24,18.5,27.9,0
2012,3,23,19.8,30.1,16
2012,3,22,22.2,25.1,0.2
2012,3,21,19.4,28.3,3.4
2012,3,20,20.7,27.9,4.4
2012,3,19,18.4,28.1,0.2
2012,3,18,20.1,26,22.2
2012,3,17,22.5,28.4,0.4
2012,3,16,20.3,29.7,0.6
2012,3,15,20.5,27.3,8.2
2012,3,14,20.5,26.2,4.8
2012,3,13,18.4,28.4,0
2012,3,12,20.3,27.6,0.2
2012,3,11,20.5,28.1,1
2012,3,10,16.9,31.4,0
2012,3,9,19.9,31.7,0
2012,3,8,18.3,29,0
2012,3,7,19.2,28.7,7.4
2012,3,6,21.6,26.1,7.6
2012,3,5,23.1,25.9,22.2
2012,3,4,21,30,16.4
2012,3,3,22.7,28.1,0.8
2012,3,2,19.5,32.1,0
2012,3,1,20.6,31.2,0
2012,2,29,20.6,30.6,0
2012,2,28,21.1,29.7,0
2012,2,27,20.7,29.1,0.4
2012,2,26,22.3,29.2,14
2012,2,25,20.7,28.9,58.4
2012,2,24,20.1,27.1,10.4
2012,2,23,21.1,23.5,5.2
2012,2,22,22.9,29.5,0.2
2012,2,21,22.6,31.2,20
2012,2,20,21.9,32.4,0
2012,2,19,21.5,31.3,0
2012,2,18,20.1,29.7,0
2012,2,17,20.1,29.9,0
2012,2,16,19.6,29.4,0
2012,2,15,19.9,29.7,0
2012,2,14,20.9,29.3,1.6
2012,2,13,21,29.5,14.8
2012,2,12,20.7,32.2,1.2
2012,2,11,20,30.2,0
2012,2,10,19.8,29,0
2012,2,9,19.9,30.5,32.2
2012,2,8,21.9,30.6,0
2012,2,7,23.3,30.5,0
2012,2,6,22.3,34,0
2012,2,5,19.9,31.7,0
2012,2,4,20.3,29.4,0.2
2012,2,3,20.6,28,3.2
2012,2,2,22.4,28.4,0.4
2012,2,1,23.6,30,
2012,1,31,,,0
2012,1,30,22.3,28.2,15.8
2012,1,29,21.8,26.3,18
2012,1,28,22.1,26.3,8.2
2012,1,27,23.2,25.4,8.6
2012,1,26,22,30.5,3.8
2012,1,25,21.3,26.6,168.4
2012,1,24,21.1,23.5,31.2
2012,1,23,21.1,27.5,0.6
2012,1,22,21.1,29.6,0
2012,1,21,20,30.2,0
2012,1,20,20.6,30.3,0
2012,1,19,20.7,30.9,0
2012,1,18,20,29.4,5.4
2012,1,17,19.4,26.3,34.2
2012,1,16,18.8,25,44.4
2012,1,15,19.7,26.3,2.4
2012,1,14,19.1,27,0
2012,1,13,20.8,28.1,0
2012,1,12,20.9,28.6,0
2012,1,11,23.2,37.1,0
2012,1,10,24.6,32.9,0
2012,1,9,22.8,33.8,0
2012,1,8,23.4,30.5,0
2012,1,7,21.4,28.2,0
2012,1,6,18.6,31.3,0
2012,1,5,19.8,27.7,0
2012,1,4,17.4,28.8,0
2012,1,3,17.8,27.7,0
2012,1,2,17.8,28.4,0
2012,1,1,18,27.9,2.4
2011,12,31,18.8,25.9,0.2
2011,12,30,20.2,28.4,0
2011,12,29,19.7,28.1,0
2011,12,28,18.5,28.9,5.4
2011,12,27,21.4,32.5,0
2011,12,26,18.7,31.5,0
2011,12,25,19.4,28.9,1.8
2011,12,24,20.4,27.6,29.6
2011,12,23,20.6,27.6,0.4
2011,12,22,19,28.2,3.4
2011,12,21,21.7,27.9,0
2011,12,20,19.1,29.1,0
2011,12,19,17.6,27,0
2011,12,18,16.8,25.5,0
2011,12,17,17.3,27.1,0
2011,12,16,19.6,25.7,0.2
2011,12,15,18.5,24.6,1.2
2011,12,14,19.2,28.4,2
2011,12,13,18.4,31.1,0
2011,12,12,21.3,32.9,10
2011,12,11,18.5,30.4,1.6
2011,12,10,18.7,26.9,19.4
2011,12,9,16.9,27.5,2.4
2011,12,8,17.3,25.4,36
2011,12,7,16.8,19.9,5.8
2011,12,6,17.9,23.6,0
2011,12,5,19.4,25.6,0
2011,12,4,16.4,27.9,0
2011,12,3,15.8,27.1,0
2011,12,2,16.7,24.9,13
2011,12,1,21.9,28.3,0
2011,11,30,20.8,29,0
2011,11,29,21.5,29.8,
2011,11,28,21.5,31.6,0
2011,11,27,20.9,33.9,3.2
2011,11,26,22.8,29.5,0.6
2011,11,25,20.7,29.6,10.2
2011,11,24,20.4,24.8,1.6
2011,11,23,22.4,30.9,0
2011,11,22,19.7,29,0
2011,11,21,19.5,29.9,0
2011,11,20,19,29.6,0
2011,11,19,18.7,28.6,0
2011,11,18,20.8,28.5,0
2011,11,17,21.8,28.9,0
2011,11,16,21.9,30.4,0
2011,11,15,19.4,32.4,0
2011,11,14,22.1,29.9,0
2011,11,13,20.5,28.5,0
2011,11,12,21.4,28.2,0
2011,11,11,21.6,29.3,0
2011,11,10,18.1,29.9,0
2011,11,9,18,28.4,0
2011,11,8,18,27.6,0
2011,11,7,15.8,27,0
2011,11,6,16.1,26.5,0
2011,11,5,18.6,25.2,0
2011,11,4,20.4,26.9,0
2011,11,3,17.1,28.2,0
2011,11,2,18.1,28,0
2011,11,1,18.1,24.9,0
2011,10,31,20.3,25.6,28.4
2011,10,30,18.2,27.8,0
2011,10,29,19.8,26.4,0
2011,10,28,19.3,23.9,0
2011,10,27,16.8,25.7,6.2
2011,10,26,20.3,27.4,0
2011,10,25,16.2,28.3,0
2011,10,24,14.4,26.4,0
2011,10,23,15.3,25.1,0
2011,10,22,15.6,25.2,0
2011,10,21,16.1,25.6,0
2011,10,20,15.3,24,0
2011,10,19,15.9,23.2,0
2011,10,18,16.9,23.8,0.4
2011,10,17,19.7,22.5,0.6
2011,10,16,15.2,29.3,6.2
2011,10,15,19.4,27.5,13.8
2011,10,14,17.1,26.9,30.8
2011,10,13,18.5,27.3,0
2011,10,12,15.7,27.6,0
2011,10,11,14.2,27.7,0
2011,10,10,14.8,25.8,0
2011,10,9,12.7,29.1,1.4
2011,10,8,15.5,24.7,14.6
2011,10,7,15.9,26.3,5.4
2011,10,6,14.3,21.3,3.8
2011,10,5,12.2,22.6,0.2
2011,10,4,10.6,24.7,6
2011,10,3,13.3,22.6,0
2011,10,2,12.4,22.5,0
2011,10,1,12,27.4,0
2011,9,30,9.9,26.3,3.2
2011,9,29,16.9,22.1,0
2011,9,28,12.4,22.6,0
2011,9,27,13.1,23.3,0
2011,9,26,13.5,23.8,0
2011,9,25,17.5,26.1,0.2
2011,9,24,14.8,26.4,0
2011,9,23,12.3,25.7,0
2011,9,22,14.2,24.7,0
2011,9,21,15.8,25.1,0
2011,9,20,13.6,26.3,0
2011,9,19,13.9,30.6,0
2011,9,18,13.9,32.3,0
2011,9,17,11.2,31.6,0
2011,9,16,10.3,29.4,0
2011,9,15,10.2,27.7,0
2011,9,14,9.7,26.2,0
2011,9,13,11.4,22.2,0
2011,9,12,8.8,21.6,0
2011,9,11,7,22.9,0
2011,9,10,10.7,19.6,14.6
2011,9,9,15.2,22.7,0
2011,9,8,12.7,25.2,0
2011,9,7,12.6,25.3,0
2011,9,6,12.2,23.5,0.2
2011,9,5,13.4,22.5,0.4
2011,9,4,12.6,21.6,0
2011,9,3,11.8,22.1,0
2011,9,2,13.1,23.8,0
2011,9,1,12.8,23.9,0
2011,8,31,12.5,24.2,12.8
2011,8,30,15.9,22.5,0
2011,8,29,13.7,25.4,0
2011,8,28,15.4,24.9,23.6
2011,8,27,16.1,20.3,5.2
2011,8,26,13.2,22.1,0
2011,8,25,14.2,23,0
2011,8,24,13.4,22.3,6.8
2011,8,23,13.9,21.6,15.2
2011,8,22,12.4,21.2,8
2011,8,21,12.1,21.5,3
2011,8,20,8.7,22.2,0
2011,8,19,6,21.4,0
2011,8,18,13.8,21.8,0
2011,8,17,11.4,21.8,0
2011,8,16,10.5,23.6,0
2011,8,15,9.5,22.5,2.2
2011,8,14,11,22.4,0
2011,8,13,9.1,22.5,0
2011,8,12,9.2,22.7,0
2011,8,11,9.7,21,0
2011,8,10,5.6,22.8,0
2011,8,9,5.3,22.1,0
2011,8,8,12.9,23.9,0
2011,8,7,13.9,24.8,0
2011,8,6,9.5,23.5,0
2011,8,5,10.3,21.7,0
2011,8,4,9.1,21.9,0
2011,8,3,9.7,22.9,0
2011,8,2,9.8,23.2,0
2011,8,1,8.8,23,0
2011,7,31,9,22.4,0
2011,7,30,10.1,21.4,0
2011,7,29,10.8,21.8,0
2011,7,28,7.2,21.5,0
2011,7,27,8.8,22.9,0
2011,7,26,7.5,24.1,0.2
2011,7,25,7.7,22.2,0
2011,7,24,8.4,21.3,0
2011,7,23,11.4,22.1,0
2011,7,22,12.3,23.6,0
2011,7,21,10.8,23.2,0
2011,7,20,10,18,0
2011,7,19,8.3,19.6,0
2011,7,18,10.1,23.4,0.2
2011,7,17,12.2,21.8,1
2011,7,16,12,16.4,10.8
2011,7,15,13.2,19.8,
2011,7,14,9.3,23.4,0
2011,7,13,5.6,23.5,0
2011,7,12,6.7,21.6,0
2011,7,11,10,21.9,0
2011,7,10,6.8,19.2,0
2011,7,9,9,20,0
2011,7,8,6.5,20.8,0
2011,7,7,7.4,20.9,0
2011,7,6,7.2,21.4,0
2011,7,5,11.1,22.3,0
2011,7,4,10.6,23.5,0
2011,7,3,12.3,20.9,0
2011,7,2,11.3,22.1,0
2011,7,1,11.4,21.6,0.2
2011,6,30,12.3,20.8,6.4
2011,6,29,13.8,19.3,0
2011,6,28,12,22.4,0
2011,6,27,12.5,22.6,0
2011,6,26,13,22.7,0
2011,6,25,12.3,22.5,0.2
2011,6,24,7.7,23.1,0
2011,6,23,6,20.5,0
2011,6,22,8.2,18.5,0
2011,6,21,6.1,22.8,0
2011,6,20,5.9,20.9,0
2011,6,19,7.7,20.1,0
2011,6,18,8.5,20.3,0
2011,6,17,8,21.7,0
2011,6,16,7.7,22,0
2011,6,15,8.4,20.1,0
2011,6,14,9.6,20.1,0
2011,6,13,12.5,22.5,0.2
2011,6,12,12.1,18.8,3.8
2011,6,11,9.5,15.5,0
2011,6,10,6.8,20.4,0
